Date,User,Tweet,Retweets,Likes,Followers,polarity_score,Classification,Stance_-1to1,Stance_0to100,Stance_weighted_reach
2024-07-09 08:02:22+00:00,1439198624769007617,rt carv_official thrilled announce weve raised 50m total funding carv building expansive modular data layer f,479,0,142,0.4404,Neither,0.4404,72.02,357.4240702713185
2024-07-09 08:02:21+00:00,1686349755297980417,rt arnazhathiram good morning amitshah ji goi use human ai generate new numbering matrimonial offense bns h,44,0,70,0.2263,Neither,0.2263,61.32,261.38753006017345
2024-07-09 08:02:19+00:00,1705083344437075968,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,174,0.0,Neither,0.0,50.0,258.23929869617575
2024-07-09 08:02:08+00:00,1097494804294905865,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,1370,0.0,Neither,0.0,50.0,361.16478397811574
2024-07-09 08:02:06+00:00,1123904676368351233,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,236,-0.1779,Neither,-0.1779,41.1,224.7372718006539
2024-07-09 08:02:01+00:00,46404241,rt carissaveliz police canada using facial recognition others say human right privacy reason,1,0,6921,0.0,Capabilities,0.0,50.0,442.12300120976454
2024-07-09 08:01:55+00:00,1810291901087850497,rt naexus im bullish astra fact team constantly building like 247 since start amazes thing,14,0,13,0.6908,Neither,0.6908,84.54,223.10590664567397
2024-07-09 08:01:52+00:00,1529655112670527489,rt warontherocks united state strong economic strategic motivation stay forefront ai mounting elect,2,0,2789,0.8176,Neither,0.8176,90.88,721.0234599832246
2024-07-09 08:01:45+00:00,742598964034183168,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,3122,0.0,Neither,0.0,50.0,402.3274678641539
2024-07-09 08:01:40+00:00,1694189652310118402,dive ai amp crypto governance area influence let explore best structure ai governance web3 blockchain,0,1,0,0.6369,Safety,-0.6369,18.15,0.0
2024-07-09 08:01:36+00:00,1200416840721326081,a_iosad olliel24 laura britton use dataset examine potential ai improve service dwp find potential time saving 40 backlog could quickly eliminated support job search improved httpstcolz5bvr4t7t,0,1,795,0.8271,Neither,0.8271,91.36,610.2481816187428
2024-07-09 08:01:28+00:00,1529354942229925888,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,68,0.0,Neither,0.0,50.0,211.70532522986298
2024-07-09 08:01:19+00:00,61864801,rt luizajarovsky ai legislation tracker new ai law introduced worldwide staying date easy task b,49,0,682,0.4404,Neither,0.4404,72.02,470.0381597862882
2024-07-09 08:01:19+00:00,3060090470,rt rrmatt5525 反aiさん経産省のガイドブックの表現に飛びついて例えばが読めてないだけではなく ガイドブックを読むための留意点60pの記載をガン無視してダメと言ってて草経産省はしっかり司法判断のケースバイケースですって明言してて更に草,29,0,1814,0.0,Neither,0.0,50.0,375.19203733494754
2024-07-09 08:01:18+00:00,1638551025018601473,btc_ai_bot join u another xspace ama coinpedia_app date 9th july 2024 3 pm utc prize 100 usdt 10 winner venue httpstcovand3oqmgm rule 1 follow amahunterclub amp coinpedia_app 2 like amp retweet 3 comment question,0,0,71,0.8957,Neither,0.8957,94.79,405.3851814215319
2024-07-09 08:01:16+00:00,3168964942,celebrating lexisnexis recognition best overall ai company 7th annual ai breakthrough award join u shaping world explore career opportunity join team value innovation transparency excellence httpstcogwrtegns19 httpstcohbpa95uwkm,0,0,1951,0.9792,Both,0.9792,98.96,749.7813025396517
2024-07-09 08:01:11+00:00,1444029422,united state strong economic strategic motivation stay forefront ai mounting electricity demand needed power emerging industry increasingly clashing country decarbonization target httpstcotsh7u2qaif,2,1,169566,0.7906,Neither,0.7906,89.53,1078.031035112508
2024-07-09 08:01:06+00:00,14867186,epic game brings back fortnite ipads eu following eu commission rule part broader epic game store expansion httpstcoaduiczq7qz,0,0,391,0.0,Neither,0.0,50.0,298.5630919895231
2024-07-09 08:01:06+00:00,833009371,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,164,-0.1779,Neither,-0.1779,41.1,209.8543589773139
2024-07-09 08:01:01+00:00,1656297313596497920,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,138,-0.1779,Neither,-0.1779,41.1,202.80687865167147
2024-07-09 08:00:58+00:00,1608031599425118209,advice audit current business process identify repeatable area team spending time yet lot sop past example task first one want add ai,0,1,996,0.0772,Safety,-0.0772,46.14,318.5852005260392
2024-07-09 08:00:56+00:00,1608031599425118209,employee monitor ai output ensure aligns company goal standard prompt engineering expert train ai perform bulk work accurately consistently human employee review refine aigenerated content adding final touch,0,0,996,0.3818,Safety,-0.3818,30.91,213.42584629952043
2024-07-09 08:00:52+00:00,1744072030914506752,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,132,-0.1779,Neither,-0.1779,41.1,200.9933491699141
2024-07-09 08:00:51+00:00,1158391305577226240,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,28,-0.1779,Neither,-0.1779,41.1,138.3958586124441
2024-07-09 08:00:42+00:00,1780552527114637312,elevate engagement 5 w amp h prompting technique ask thoughtprovoking question ai gpt apis amp tech spark meaningful conversation drive curiosity mindful consider privacy amp ethic let discus responsibly ai gpt ethic,0,0,61,0.7351,Neither,0.7351,86.76,358.07017924651217
2024-07-09 08:00:39+00:00,263403018,vr token pivotal participating victoria vrs decentralized governance shaping future victoriavrcom vrseason victoriavr vr vr metaverse ai cryptogaming httpstcojotykr8tcu,0,0,141,0.0,Both,0.0,50.0,247.79135288006304
2024-07-09 08:00:35+00:00,1440355616178917385,rt cloudnexgen hyperstackcloud endtoend mlops service streamlines ai development deployment ensuring data compl,1,0,491,0.2732,Neither,0.2732,63.66,394.5951550919003
2024-07-09 08:00:34+00:00,225585391,nice digging lead another reform uk candidate denying using ai write policy statement httpstcoytipwhlkqo,6,7,19229,0.1027,Neither,0.1027,55.14,543.913467879457
2024-07-09 08:00:32+00:00,331090208,rt stephenjcave come work research assistant position one day per week working ethic governance ai life exten,16,0,1097,0.0,Safety,0.0,50.0,350.06228110347377
2024-07-09 08:00:29+00:00,16616757,fellowship opportunity pulitzercenter organizing ai accountability fellowship give staff freelance journalist chance receive us20000 pursue reporting project applicant based anywhere deadline aug 10 httpstcoizlcxwaizf,1,3,60793,0.7184,Safety,-0.7184,14.08,155.09466901454766
2024-07-09 08:00:26+00:00,1763565383728951296,know blockchain securely store ai training data ensuring integrity transparency ai blockchain dataintegrity,3,13,9311,0.7269,Both,0.7269,86.34,789.0663687353151
2024-07-09 08:00:26+00:00,1694216325932179456,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,17,-0.1779,Neither,-0.1779,41.1,118.79427924953237
2024-07-09 08:00:13+00:00,1680588110722129921,company highlighted five key policy action needed drive eu competitiveness technology 5 ensure europe ready reap benefit quantum ai httpstcosue0bchr9w via bartermarkets,0,0,14,0.7964,Capabilities,0.7964,89.82,243.2370690630005
2024-07-09 08:00:08+00:00,21207010,barrier limiting genai legal risk amp roi concern reduced organisational issue increased change management appear concern httpstcoa0w48nf2zy genai artificialintelligence changemanagement roi investment generativeai httpstconmkh3yfrgd,0,0,1174,0.0,Capabilities,0.0,50.0,353.45117132891295
2024-07-09 08:00:08+00:00,1796155583659487232,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,1,0.0,Neither,0.0,50.0,34.657359027997266
2024-07-09 08:00:03+00:00,960936102734499843,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,95,-0.1779,Neither,-0.1779,41.1,187.59471066932807
2024-07-09 08:00:02+00:00,2334252133,dive deep policy implication blackbox governance chatgpt read gpt doctrine 10 ai machinelearning read httpstcojzvexqnq2i,0,0,1026,0.0,Safety,0.0,50.0,346.7198604964279
2024-07-09 08:00:01+00:00,2856884552,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,2459,0.0,Neither,0.0,50.0,390.39583144632047
2024-07-09 08:00:00+00:00,1633393995421306881,wondering ai system highrisk aiact provides clear definition solid methodology identifying highrisk ai within legal framework stay informed compliant httpstcoapk5xae3ms cordis_eu aiforgood httpstcoozhyj129pu,0,2,130,0.5719,Safety,-0.5719,21.4,104.32922271650463
2024-07-09 08:00:00+00:00,2797829561,policy drive heat pump manufacturing growth europe make heat pump affordable whats ai role learn hpforum 2024 2526 sept 2024 double tree hilton hotel brussels register httpstcohfxj0og473 httpstcowtimeac3gr,0,0,4696,0.3818,Neither,0.3818,69.09,584.1337918716051
2024-07-09 08:00:00+00:00,2193751160,pipeline management involves operation addressing pipeline security legislative requirement environmental complianceamp operation article explores oil gas company leverage ai monitor maintain optimize pipeline network httpstco4bjk620ulj httpstcoxnrdte24hd,0,0,298,0.6808,Safety,-0.6808,15.96,90.97907943131536
2024-07-09 07:59:58+00:00,591313,new government urgently need get grip ai nobody answer need exploring planning every policy implemented need considered ai lens starting planning reform httpstco9naflqdpo6,0,2,10078,0.0,Neither,0.0,50.0,460.9104665177439
2024-07-09 07:59:53+00:00,2678191733,google cambium alcune parole nella sua policy per agevolare listruzione della sua ai httpstcoihjyqjhuki,0,0,104,0.0,Neither,0.0,50.0,232.69801750787616
2024-07-09 07:59:52+00:00,919237500815601664,rt mumbaichadon surgical strike fake video coming soon minister ashwinivaishnaw ji set table digital india bill pa,1934,0,39,-0.5574,Neither,-0.5574,22.13,81.63490231954141
2024-07-09 07:59:46+00:00,1474741594184032262,rt arnazhathiram good morning amitshah ji goi use human ai generate new numbering matrimonial offense bns h,44,0,301,0.2263,Neither,0.2263,61.32,350.163384705427
2024-07-09 07:59:41+00:00,481953051,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,768,-0.1779,Neither,-0.1779,41.1,273.113238846682
2024-07-09 07:59:41+00:00,1572428565471461377,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,18,-0.1779,Neither,-0.1779,41.1,121.0164420437407
2024-07-09 07:59:18+00:00,1767828340998840320,rt sengineland tiktok tightens teen ad targeting boost ai transparency via themarketinganu httpstcocobbklwh0o httpstcoijh,3,0,105,0.4019,Safety,-0.4019,29.91,139.48346330489193
2024-07-09 07:59:02+00:00,1241410484,itskipronoh much bitter demand accountability let remember kuna fake news pia ai,0,1,90,-0.7506,Safety,-0.7506,12.47,56.25041804626512
2024-07-09 07:58:55+00:00,130919889,realistic ai dont expect replace work force educate management make decision powerful competing individual control mercy work still able cope isnt,0,0,883,0.6486,Neither,0.6486,82.43,559.2427956732209
2024-07-09 07:58:54+00:00,1469718150698602496,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,119,-0.1779,Neither,-0.1779,41.1,196.76591062834208
2024-07-09 07:58:37+00:00,373753798,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,1449,0.0,Neither,0.0,50.0,363.965941770731
2024-07-09 07:58:34+00:00,571072130,rt businessinsider cant use canvas ai create political flyer spread medical misinformation ceo said httpstcor4squr,1,0,1619,-0.0516,Neither,-0.0516,47.42,350.4424033264973
2024-07-09 07:58:33+00:00,867057890908971008,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,1797,-0.1779,Neither,-0.1779,41.1,308.02108183779734
2024-07-09 07:58:21+00:00,3061689134,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,10291,0.0,Neither,0.0,50.0,461.95610867008173
2024-07-09 07:58:17+00:00,1210095382719418368,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,59,0.0,Neither,0.0,50.0,204.71722811110502
2024-07-09 07:58:09+00:00,1800090510750810112,1goonrich geojamofficial decentralized marketplace allows transparency security efficiency let dive work httpstcovkaqh7onro jam ai web3 socialfi,0,0,9,0.5994,Both,0.5994,79.97,184.13772988673384
2024-07-09 07:58:08+00:00,1266462789188685824,rt pinglin02 weve put lot effort unifying instill vdps integration framework time add many many many ai data,0,0,1108,0.0,Neither,0.0,50.0,350.56069936751834
2024-07-09 07:58:08+00:00,900648829145370624,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,834,0.0,Neither,0.0,50.0,336.3715862425428
2024-07-09 07:58:03+00:00,161362260,interestingly colorado ai act kind equivalence provision come risk management requirement rebuttable presumption conformity colorado implemented iso 42001 another nationally internationally recognized risk httpstcoo1iyebsu1b,1,6,1005,0.4404,Neither,0.4404,72.02,497.9273639945105
2024-07-09 07:58:02+00:00,1462386517242888195,rt ikariharahara 因みに旧フェレリ現黒兎は今の画像生成aiはアウトになるじゃねーかとキレ散らかしてる 他のai信者は都合が悪いので徹底的に触れない 今の生成aiが手放し合法では無いない事がよく分かるので経産省ガイドラインは国の方針として読んでおいた方,465,0,13217,0.0,Neither,0.0,50.0,474.4667408015199
2024-07-09 07:58:00+00:00,20562637,cant use canvas ai create political flyer spread medical misinformation ceo said httpstcor4squrao15,1,6,4049175,-0.0516,Neither,-0.0516,47.42,721.4490162587144
2024-07-09 07:57:55+00:00,1937048348,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,79,0.0,Neither,0.0,50.0,219.10133173369405
2024-07-09 07:57:51+00:00,167662281,rt newsroomnz victoria university wellington comment present new zealand significant gap regulatory regime,2,0,176,0.2023,Neither,0.2023,60.11,311.1383604250128
2024-07-09 07:57:48+00:00,1487561431377666052,ricochicomico1 s_lelli _brewna_ dan_jeffries1 agree destroy world im altman fan thus need regulation ai go fight eacc want utopia robot mind uploads mind reading,0,0,172,-0.25,Neither,-0.25,37.5,193.2484347936667
2024-07-09 07:57:39+00:00,1737236228167417856,コンテンツ制作のための生成ai利活用ガイドブックを公表しました meti経済産業省 かなり面白かった 反反aiでない皆さんにも是非読んでみてほしい むしろ反aiが発狂しそうとも思ったけど彼らは絶賛している様子 httpstco5k4izqjdjx,0,1,26,0.0,Neither,0.0,50.0,164.79184330021644
2024-07-09 07:57:22+00:00,1547428071032049666,u republican national committee approved draft platform cryptocurrency ai policy aim end democratic crypto crackdown block cbdcs protect bitcoin mining repeal bidens ai executive order httpstcoesh5ooelca,0,2,1453,0.3612,Neither,0.3612,68.06,495.6179331698412
2024-07-09 07:57:20+00:00,1709964504287838208,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,54,-0.1779,Neither,-0.1779,41.1,164.70139391305457
2024-07-09 07:57:15+00:00,1257062164709302272,semrush allrounder seo suite business blog help find profitable keywords spy competitor audit website build authoritative backlinks much one place business technology heartofmanoj httpstcofiokruhan8,0,0,3480,0.6808,Both,0.6808,84.04,685.3524935716734
2024-07-09 07:57:05+00:00,1604771160067022848,iamnot_elon _ dont want government manipulating controlling amp weaponizing fetus next think gender amp pedophilia already gone far amp need step back ai control amp human brain chip already stupidity self,0,0,23,-0.2528,Neither,-0.2528,37.36,118.73209110179926
2024-07-09 07:57:04+00:00,1507285668720001024,rt doctorsds new phdposition work new position professor ethic technology tu eindhoven possible theme,41,0,156,0.0,Capabilities,0.0,50.0,252.8122902674154
2024-07-09 07:56:40+00:00,1683003094844715009,rt 69420digits samurai selfcontrol armor postphotography ai httpstcokv0nteeao2,2,0,326,0.0,Neither,0.0,50.0,289.49800854486267
2024-07-09 07:56:40+00:00,1475435038372024320,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,71,-0.1779,Neither,-0.1779,41.1,175.77097749155988
2024-07-09 07:56:30+00:00,334107188,rt doctorsds new phdposition work new position professor ethic technology tu eindhoven possible theme,41,0,10151,0.0,Capabilities,0.0,50.0,461.27130046971115
2024-07-09 07:56:29+00:00,23949841,rt natbrunell natural state free market deflation everything stop political system eco,138,0,1202,0.5574,Neither,0.5574,77.87,552.2987152629483
2024-07-09 07:56:21+00:00,1483068643609092097,al7_ttk8 berserk_rules joellefelix2 pour le personnes qui ne sont pa religieuses cest difficile de comprendre notre point de vue ce que je respecte totalement tu ne forcer rien je ne te force rien tu te conviction jai le miennes,0,0,29,0.0,Neither,0.0,50.0,170.05986908310777
2024-07-09 07:55:43+00:00,1727585113888972800,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,222,0.0,Neither,0.0,50.0,270.35858857300593
2024-07-09 07:55:43+00:00,806304770512142336,rt izutorishima 経産省から出たコンテンツ利用のための生成ai利活用ガイドブックを読んでるけどあまりにもデザインも情報設計も上手すぎるし ai 活用したい素人に見せる用資料の決定版やな httpstcogxucpgqonh http,301,0,36,0.0,Neither,0.0,50.0,180.54589563221123
2024-07-09 07:55:32+00:00,83278451,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,1280,0.0,Neither,0.0,50.0,357.7698150948367
2024-07-09 07:55:26+00:00,184188146,rt rowancheung japan defense ministry released inaugural basic policy use ai military tldr policy emphasi,8,0,700,0.128,Neither,0.128,56.4,369.5614448287509
2024-07-09 07:55:08+00:00,1304982887662415872,rt newfiechic kenji meme contest please open read howto amp rule contest rule original content meme must original,40,0,269,0.7096,Neither,0.7096,85.48,478.5531090551811
2024-07-09 07:55:05+00:00,193977503,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,655,0.0,Neither,0.0,50.0,324.3080394472044
2024-07-09 07:55:04+00:00,156539382,rt ikariharahara 因みに旧フェレリ現黒兎は今の画像生成aiはアウトになるじゃねーかとキレ散らかしてる 他のai信者は都合が悪いので徹底的に触れない 今の生成aiが手放し合法では無いない事がよく分かるので経産省ガイドラインは国の方針として読んでおいた方,465,0,336,0.0,Neither,0.0,50.0,291.0041465176181
2024-07-09 07:54:58+00:00,172357139,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,142,-0.1779,Neither,-0.1779,41.1,203.9729143036822
2024-07-09 07:54:53+00:00,3405424143,federal risk authorization management program fedramp unveiled new framework prioritize emerging technology government use initial focus generative ai httpstcor4kzp4fulb,0,0,11900,-0.2732,Capabilities,-0.2732,36.34,341.02828595168995
2024-07-09 07:54:37+00:00,21895594,rt horizoneu ai scientific discovery 10 emerging technology 2024 list wef youre researcher using,23,0,437,0.0,Capabilities,0.0,50.0,304.1109455188223
2024-07-09 07:54:36+00:00,387203929,経産省コンテンツ制作のための生成ai利活用ガイドブックを公表75 httpstco0f28isqvgc,0,0,5131,0.0,Neither,0.0,50.0,427.16253628677634
2024-07-09 07:54:35+00:00,3405424143,rt business_ai local government shanghai issued shanghai declaration global ai governance fivepoint pledge foste,0,0,11900,0.0,Safety,0.0,50.0,469.2188854591221
2024-07-09 07:54:32+00:00,200442070,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,146,0.0,Neither,0.0,50.0,249.5216293389368
2024-07-09 07:54:25+00:00,1773586487998566400,new ai breakthrough 3d scene reconstruction read learn 51sims integration 3d gaussian splatting aibased graphic rendering set new standard scene realismautonomousdriving ai innovation simulationtechnology httpstcottwbwfvrpl,0,0,14,0.3818,Both,0.3818,69.09,187.0991883941517
2024-07-09 07:54:21+00:00,1797207569007538176,tiktok communityguidelines transparency ai wont replace person using ai join 500000 reader learn use ai 5 minute day free httpstcooxtjnpnlby,0,0,10,0.6705,Safety,-0.6705,16.48,39.51731409571715
2024-07-09 07:54:09+00:00,1427944224029347840,rt arnazhathiram good morning amitshah ji goi use human ai generate new numbering matrimonial offense bns h,44,0,912,0.2263,Neither,0.2263,61.32,418.0022441980834
2024-07-09 07:53:33+00:00,1546819929579458560,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,43,-0.1779,Neither,-0.1779,41.1,155.53019395404053
2024-07-09 07:53:17+00:00,4207221,rt mutaguchi httpstconzlldpqxd2 経産省の生成aiガイドブック63ページもある大作でほんと生成ai使わせたいんだろなあと思うが内容は生成aiの使い方とかではなくほぼ知財周りの権利侵害をどう回避するかという話に終始してるのがす,1280,0,1237,0.0,Neither,0.0,50.0,356.06262266222706
2024-07-09 07:52:52+00:00,3016222932,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,595,0.0,Neither,0.0,50.0,319.5120333532675
2024-07-09 07:52:45+00:00,1040451604439171072,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,117,0.0,Neither,0.0,50.0,238.53423122328326
2024-07-09 07:52:30+00:00,2400860029,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,312,0.0,Neither,0.0,50.0,287.31015952700767
2024-07-09 07:52:24+00:00,1800552571821596672,gaianet_ai tired centralized control join gaianet,0,0,12,-0.1779,Neither,-0.1779,41.1,105.41941859166916
2024-07-09 07:52:09+00:00,164273593,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,196,-0.1779,Neither,-0.1779,41.1,217.13967325113134
2024-07-09 07:51:53+00:00,1275399058891264001,rt mumbaichadon surgical strike fake video coming soon minister ashwinivaishnaw ji set table digital india bill pa,1934,0,148,-0.5574,Neither,-0.5574,22.13,110.737331750573
2024-07-09 07:51:43+00:00,1616379241905688579,restaurant analogy better understand ai governance compare running restaurant inventory management creating menu overall restaurant management read article learn sasanalyticsexplorers sasadvocacyprogram httpstcohdq2nniit2 httpstcovfvvgasjtp,0,0,3,0.6249,Safety,-0.6249,18.76,26.00688221460915
2024-07-09 07:51:31+00:00,2645565541,rt mumbaichadon surgical strike fake video coming soon minister ashwinivaishnaw ji set table digital india bill pa,1934,0,218,-0.5574,Neither,-0.5574,22.13,119.26015738083916
2024-07-09 07:51:30+00:00,768352158,rt arnazhathiram good morning amitshah ji goi use human ai generate new numbering matrimonial offense bns h,44,0,34,0.2263,Neither,0.2263,61.32,218.01394313053083
2024-07-09 07:51:27+00:00,450896622,scandifriend innes_abby point lot people like blair sound like convert new ai faith engaged theological disputation scientifically rational actor focused policy analysis httpstcoa35cmdd19x,0,2,48253,0.9022,Neither,0.9022,95.11,1025.6884962046495
2024-07-09 07:51:13+00:00,1334886032,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,264,-0.1779,Neither,-0.1779,41.1,229.32689584803373
2024-07-09 07:50:59+00:00,1596624394461265922,berserk_rules vvendet77175 fanfan00639 jai écrit mon mémoire sur lanimisme et le chamanisme à lépreuve de la chrétienté en scandinavie pour moi toute religion monothéiste est coloniale et esclavagiste je suis athée mais si je devais choisir une religion lanimisme est sans hésiter ce qui paraît le plus censé,0,1,43,0.0,Neither,0.0,50.0,189.20948169591304
2024-07-09 07:50:41+00:00,756829842268626944,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,94,-0.1779,Neither,-0.1779,41.1,187.16434024478224
2024-07-09 07:50:29+00:00,808959434336542720,経産省のまとめている生成aiガイドブックは必ずみるべし 生成ai 経済産業省 httpstcocbxx2baito,0,0,302,0.0,Neither,0.0,50.0,285.68664027546845
2024-07-09 07:50:25+00:00,1473581416176930819,rt bluwhaleai game user ownership changing large company long exploited consumer bluwhale leverage ai h,36239,0,2,-0.4588,Neither,-0.4588,27.06,29.72844853135905
2024-07-09 07:50:16+00:00,385312232,rt alxndrt blair want ai efficiency civil service ie cut job drive industry innovation eg education ie,1,0,4108,0.5106,Capabilities,0.5106,75.53,628.4802181997638
2024-07-09 07:50:02+00:00,1790269108795101185,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,6,-0.1779,Neither,-0.1779,41.1,79.97690712617337
2024-07-09 07:50:01+00:00,17267769,guardiannews arent ai candidate legitimate answer question policy far greater detail human pretty good history economic policy reform govt reduce redundancy replication across govt sector balance budget,0,0,1725,0.8225,Neither,0.8225,91.12,679.1685577441442
2024-07-09 07:49:45+00:00,3632901,growth ai workload creating massive infrastructure challenge enterprise hitachivantaras vsp one simplifies managing missioncritical workload scale provides unified architecture single data plane ai powered control plane,0,0,2054,0.7717,Neither,0.7717,88.58,675.690997223489
2024-07-09 07:49:38+00:00,115189837,rt ikariharahara nomore無断生成ai 経産省のaiガイドラインは皆 読んだ方が良いよ 今の画像生成aiは殆どアウトじゃないって記載ばっかりだから これ画像生成aiの学習ほぼアウトだよねタグつけして部分的にでも類似画像を復元する目的なんだから,1170,0,493,0.0,Neither,0.0,50.0,310.1267758593961
2024-07-09 07:49:33+00:00,1376433696,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,2628,0,357,-0.1779,Neither,-0.1779,41.1,241.6899057410688
